Jugador,Seleccion,Posicion,Edad,Edad_FBref,Altura,Temporada,Tipo_Lesion,Desde,Hasta,Dias_Baja,Partidos_Perdidos,prior_injuries,prior_days_out,days_since_last_injury,will_be_injured_next_6months,Country,#,Player,Pos,Club,Birth Place,Birth Date,Age,League,Birth Country,MarketValue_EUR,MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_PK,Standard_PKatt,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Playing Time_Mn/MP,Playing Time_Min%,Starts,Starts_Mn/Start,Starts_Compl,Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,GK_Playing Time_Starts,GK_Playing Time_Min,GK_Playing Time_90s,GK_Performance_GA,GK_Performance_GA90,GK_Performance_SoTA,GK_Performance_Saves,GK_Performance_Save%,GK_Performance_W,GK_Performance_D,GK_Performance_L,GK_Performance_CS,GK_Performance_CS%,GK_Penalty Kicks_PKatt,GK_Penalty Kicks_PKA,GK_Penalty Kicks_PKsv,GK_Penalty Kicks_PKm,GK_Penalty Kicks_Save%,MP_allcomps,Playing Time_Starts_allcomps,Playing Time_Min_allcomps,Playing Time_90s_allcomps,Performance_Gls_allcomps,Performance_Ast_allcomps,Performance_G+A_allcomps,Performance_G-PK_allcomps,Performance_PK_allcomps,Performance_PKatt_allcomps,Performance_CrdY_allcomps,Performance_CrdR_allcomps,Per 90 Minutes_Gls_allcomps,Per 90 Minutes_Ast_allcomps,Per 90 Minutes_G+A_allcomps,Per 90 Minutes_G-PK_allcomps,Per 90 Minutes_G+A-PK_allcomps,90s_allcomps,Standard_Gls_allcomps,Standard_Sh_allcomps,Standard_SoT_allcomps,Standard_SoT%_allcomps,Standard_Sh/90_allcomps,Standard_SoT/90_allcomps,Standard_G/Sh_allcomps,Standard_G/SoT_allcomps,Standard_PK_allcomps,Standard_PKatt_allcomps,Performance_2CrdY_allcomps,Performance_Fls_allcomps,Performance_Fld_allcomps,Performance_Off_allcomps,Performance_Crs_allcomps,Performance_Int_allcomps,Performance_TklW_allcomps,Performance_PKwon_allcomps,Performance_PKcon_allcomps,Performance_OG_allcomps,Playing Time_Mn/MP_allcomps,Playing Time_Min%_allcomps,Starts_allcomps,Starts_Mn/Start_allcomps,Starts_Compl_allcomps,Subs_allcomps,Subs_Mn/Sub_allcomps,Subs_unSub_allcomps,Team Success_PPM_allcomps,Team Success_onG_allcomps,Team Success_onGA_allcomps,Team Success_+/-_allcomps,Team Success_+/-90_allcomps,Team Success_On-Off_allcomps,Performance_GA_allcomps,Performance_GA90_allcomps,Performance_SoTA_allcomps,Performance_Saves_allcomps,Performance_Save%_allcomps,Performance_W_allcomps,Performance_D_allcomps,Performance_L_allcomps,Performance_CS_allcomps,Performance_CS%_allcomps,Penalty Kicks_PKatt_allcomps,Penalty Kicks_PKA_allcomps,Penalty Kicks_PKsv_allcomps,Penalty Kicks_PKm_allcomps,Penalty Kicks_Save%_allcomps
Giovani Lo Celso,Argentina,"FW,MF",,30-063,1.77,24/25,Muscle Injury,2025-02-16,2025-03-25,38.0,8.0,24,658.0,15.0,1,Argentina,11.0,Giovani Lo Celso,"FW,MF",Real Betis,"Rosario, Argentina",1996-04-09,30.1725,1.es,Argentina,8000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,8.0,107.0,2.6666666666666665,0.0,4.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.4066666666666667,0.4066666666666667,0.0,0.4066666666666667,2.6666666666666665,0.0,6.0,0.0,0.0,1.08,0.0,0.0,0.0,0.0,0.0,0.0,8.0,26.0,0.0,16.0,4.0,2.0,0.0,0.0,0.0,115.0,21.099999999999998,8.0,183.0,0.0,14.0,32.0,4.0,2.2600000000000002,14.0,4.0,3.3333333333333335,1.5,-0.36333333333333334,,,,,,,,,,,,,,,
Giovani Lo Celso,Argentina,,,30-063,1.77,24/25,Muscle Injury,2025-02-16,2025-03-25,38.0,8.0,25,696.0,-37.0,1,Argentina,11.0,Giovani Lo Celso,"FW,MF",Real Betis,"Rosario, Argentina",1996-04-09,30.1725,1.es,Argentina,8000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,8.0,107.0,2.6666666666666665,0.0,4.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.4066666666666667,0.4066666666666667,0.0,0.4066666666666667,2.6666666666666665,0.0,6.0,0.0,0.0,1.08,0.0,0.0,0.0,0.0,0.0,0.0,8.0,26.0,0.0,16.0,4.0,2.0,0.0,0.0,0.0,115.0,21.099999999999998,8.0,183.0,0.0,14.0,32.0,4.0,2.2600000000000002,14.0,4.0,3.3333333333333335,1.5,-0.36333333333333334,,,,,,,,,,,,,,,
Giovani Lo Celso,Argentina,"FW,MF",,30-063,1.77,24/25,Muscular Problems,2025-05-19,2025-08-11,85.0,3.0,26,734.0,55.0,0,Argentina,11.0,Giovani Lo Celso,"FW,MF",Real Betis,"Rosario, Argentina",1996-04-09,30.1725,1.es,Argentina,8000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,8.0,107.0,2.6666666666666665,0.0,4.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.4066666666666667,0.4066666666666667,0.0,0.4066666666666667,2.6666666666666665,0.0,6.0,0.0,0.0,1.08,0.0,0.0,0.0,0.0,0.0,0.0,8.0,26.0,0.0,16.0,4.0,2.0,0.0,0.0,0.0,115.0,21.099999999999998,8.0,183.0,0.0,14.0,32.0,4.0,2.2600000000000002,14.0,4.0,3.3333333333333335,1.5,-0.36333333333333334,,,,,,,,,,,,,,,
Giovani Lo Celso,Argentina,,,30-063,1.77,24/25,Muscular Problems,2025-05-19,2025-08-11,85.0,3.0,27,819.0,-84.0,0,Argentina,11.0,Giovani Lo Celso,"FW,MF",Real Betis,"Rosario, Argentina",1996-04-09,30.1725,1.es,Argentina,8000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,8.0,107.0,2.6666666666666665,0.0,4.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.4066666666666667,0.4066666666666667,0.0,0.4066666666666667,2.6666666666666665,0.0,6.0,0.0,0.0,1.08,0.0,0.0,0.0,0.0,0.0,0.0,8.0,26.0,0.0,16.0,4.0,2.0,0.0,0.0,0.0,115.0,21.099999999999998,8.0,183.0,0.0,14.0,32.0,4.0,2.2600000000000002,14.0,4.0,3.3333333333333335,1.5,-0.36333333333333334,,,,,,,,,,,,,,,
Giovani Lo Celso,Argentina,"FW,MF",,30-063,1.77,25/26,Hamstring Injury,2026-01-17,2026-04-05,79.0,17.0,28,904.0,159.0,0,Argentina,11.0,Giovani Lo Celso,"FW,MF",Real Betis,"Rosario, Argentina",1996-04-09,30.1725,1.es,Argentina,8000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,8.0,107.0,2.6666666666666665,0.0,4.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.4066666666666667,0.4066666666666667,0.0,0.4066666666666667,2.6666666666666665,0.0,6.0,0.0,0.0,1.08,0.0,0.0,0.0,0.0,0.0,0.0,8.0,26.0,0.0,16.0,4.0,2.0,0.0,0.0,0.0,115.0,21.099999999999998,8.0,183.0,0.0,14.0,32.0,4.0,2.2600000000000002,14.0,4.0,3.3333333333333335,1.5,-0.36333333333333334,,,,,,,,,,,,,,,
Giovani Lo Celso,Argentina,,,30-063,1.77,25/26,Hamstring Injury,2026-01-17,2026-04-05,79.0,17.0,29,983.0,-78.0,0,Argentina,11.0,Giovani Lo Celso,"FW,MF",Real Betis,"Rosario, Argentina",1996-04-09,30.1725,1.es,Argentina,8000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,8.0,107.0,2.6666666666666665,0.0,4.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.4066666666666667,0.4066666666666667,0.0,0.4066666666666667,2.6666666666666665,0.0,6.0,0.0,0.0,1.08,0.0,0.0,0.0,0.0,0.0,0.0,8.0,26.0,0.0,16.0,4.0,2.0,0.0,0.0,0.0,115.0,21.099999999999998,8.0,183.0,0.0,14.0,32.0,4.0,2.2600000000000002,14.0,4.0,3.3333333333333335,1.5,-0.36333333333333334,,,,,,,,,,,,,,,
Giuliano Simeone,Argentina,"FW,MF",,23-175,1.74,23/24,Broken Ankle,2023-08-07,2023-12-31,147.0,20.0,0,0.0,,0,Argentina,17.0,Giuliano Simeone,"FW,MF",Atlético Madrid,"Argentina, Argentina",2002-12-18,23.4791,1.es,Argentina,40000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,10.0,206.0,3.6,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.38000000000000006,0.0,0.38000000000000006,0.38000000000000006,0.38000000000000006,3.6,4.0,12.0,6.0,50.0,1.96,0.98,0.34,0.66,0.0,0.0,0.0,8.0,6.0,6.0,10.0,4.0,10.0,0.0,0.0,0.0,135.0,32.833333333333336,10.0,206.0,0.0,12.0,74.0,2.0,2.6133333333333333,16.0,2.0,4.666666666666667,1.3066666666666666,-1.1266666666666667,,,,,,,,,,,,,,,
Giuliano Simeone,Argentina,,,23-175,1.74,23/24,Broken Ankle,2023-08-07,2023-12-31,147.0,20.0,1,147.0,-146.0,0,Argentina,17.0,Giuliano Simeone,"FW,MF",Atlético Madrid,"Argentina, Argentina",2002-12-18,23.4791,1.es,Argentina,40000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,10.0,206.0,3.6,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.38000000000000006,0.0,0.38000000000000006,0.38000000000000006,0.38000000000000006,3.6,4.0,12.0,6.0,50.0,1.96,0.98,0.34,0.66,0.0,0.0,0.0,8.0,6.0,6.0,10.0,4.0,10.0,0.0,0.0,0.0,135.0,32.833333333333336,10.0,206.0,0.0,12.0,74.0,2.0,2.6133333333333333,16.0,2.0,4.666666666666667,1.3066666666666666,-1.1266666666666667,,,,,,,,,,,,,,,
Giuliano Simeone,Argentina,"FW,MF",,23-175,1.74,25/26,Fever,2026-01-29,2026-02-03,6.0,1.0,2,294.0,760.0,0,Argentina,17.0,Giuliano Simeone,"FW,MF",Atlético Madrid,"Argentina, Argentina",2002-12-18,23.4791,1.es,Argentina,40000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,10.0,206.0,3.6,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.38000000000000006,0.0,0.38000000000000006,0.38000000000000006,0.38000000000000006,3.6,4.0,12.0,6.0,50.0,1.96,0.98,0.34,0.66,0.0,0.0,0.0,8.0,6.0,6.0,10.0,4.0,10.0,0.0,0.0,0.0,135.0,32.833333333333336,10.0,206.0,0.0,12.0,74.0,2.0,2.6133333333333333,16.0,2.0,4.666666666666667,1.3066666666666666,-1.1266666666666667,,,,,,,,,,,,,,,
Giuliano Simeone,Argentina,,,23-175,1.74,25/26,Fever,2026-01-29,2026-02-03,6.0,1.0,3,300.0,-5.0,0,Argentina,17.0,Giuliano Simeone,"FW,MF",Atlético Madrid,"Argentina, Argentina",2002-12-18,23.4791,1.es,Argentina,40000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,10.0,206.0,3.6,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.38000000000000006,0.0,0.38000000000000006,0.38000000000000006,0.38000000000000006,3.6,4.0,12.0,6.0,50.0,1.96,0.98,0.34,0.66,0.0,0.0,0.0,8.0,6.0,6.0,10.0,4.0,10.0,0.0,0.0,0.0,135.0,32.833333333333336,10.0,206.0,0.0,12.0,74.0,2.0,2.6133333333333333,16.0,2.0,4.666666666666667,1.3066666666666666,-1.1266666666666667,,,,,,,,,,,,,,,
Gleison Bremer,Brazil,DF,,29-085,1.88,20/21,Corona Virus,2021-02-22,2021-03-15,22.0,1.0,0,0.0,,0,Brazil,14.0,Gleison Bremer,DF,Juventus,"Itapiranga, Brazil",1997-03-18,29.2327,1.it,Brazil,35000000.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,6.0,4.0,180.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.5,0.0,0.5,0.5,0.5,2.0,2.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,29.35,4.0,136.0,2.0,2.0,90.0,12.0,2.0,8.0,6.0,1.0,0.5,-2.0,,,,,,,,,,,,,,,
Gleison Bremer,Brazil,,,29-085,1.88,20/21,Corona Virus,2021-02-22,2021-03-15,22.0,1.0,1,22.0,-21.0,0,Brazil,14.0,Gleison Bremer,DF,Juventus,"Itapiranga, Brazil",1997-03-18,29.2327,1.it,Brazil,35000000.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,6.0,4.0,180.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.5,0.0,0.5,0.5,0.5,2.0,2.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,29.35,4.0,136.0,2.0,2.0,90.0,12.0,2.0,8.0,6.0,1.0,0.5,-2.0,,,,,,,,,,,,,,,
Gleison Bremer,Brazil,DF,,29-085,1.88,21/22,Ankle Injury,2021-08-26,2021-09-09,15.0,1.0,2,44.0,164.0,0,Brazil,14.0,Gleison Bremer,DF,Juventus,"Itapiranga, Brazil",1997-03-18,29.2327,1.it,Brazil,35000000.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,6.0,4.0,180.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.5,0.0,0.5,0.5,0.5,2.0,2.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,29.35,4.0,136.0,2.0,2.0,90.0,12.0,2.0,8.0,6.0,1.0,0.5,-2.0,,,,,,,,,,,,,,,
Gleison Bremer,Brazil,,,29-085,1.88,21/22,Ankle Injury,2021-08-26,2021-09-09,15.0,1.0,3,59.0,-14.0,0,Brazil,14.0,Gleison Bremer,DF,Juventus,"Itapiranga, Brazil",1997-03-18,29.2327,1.it,Brazil,35000000.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,6.0,4.0,180.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.5,0.0,0.5,0.5,0.5,2.0,2.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,29.35,4.0,136.0,2.0,2.0,90.0,12.0,2.0,8.0,6.0,1.0,0.5,-2.0,,,,,,,,,,,,,,,
Gleison Bremer,Brazil,DF,,29-085,1.88,21/22,Ankle Problems,2022-05-16,2022-05-30,15.0,1.0,4,74.0,249.0,1,Brazil,14.0,Gleison Bremer,DF,Juventus,"Itapiranga, Brazil",1997-03-18,29.2327,1.it,Brazil,35000000.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,6.0,4.0,180.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.5,0.0,0.5,0.5,0.5,2.0,2.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,29.35,4.0,136.0,2.0,2.0,90.0,12.0,2.0,8.0,6.0,1.0,0.5,-2.0,,,,,,,,,,,,,,,
Gleison Bremer,Brazil,,,29-085,1.88,21/22,Ankle Problems,2022-05-16,2022-05-30,15.0,1.0,5,89.0,-14.0,1,Brazil,14.0,Gleison Bremer,DF,Juventus,"Itapiranga, Brazil",1997-03-18,29.2327,1.it,Brazil,35000000.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,6.0,4.0,180.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.5,0.0,0.5,0.5,0.5,2.0,2.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,29.35,4.0,136.0,2.0,2.0,90.0,12.0,2.0,8.0,6.0,1.0,0.5,-2.0,,,,,,,,,,,,,,,
Gleison Bremer,Brazil,DF,,29-085,1.88,22/23,Hamstring Muscle Injury,2022-10-17,2022-11-05,20.0,4.0,6,104.0,140.0,1,Brazil,14.0,Gleison Bremer,DF,Juventus,"Itapiranga, Brazil",1997-03-18,29.2327,1.it,Brazil,35000000.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,6.0,4.0,180.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.5,0.0,0.5,0.5,0.5,2.0,2.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,29.35,4.0,136.0,2.0,2.0,90.0,12.0,2.0,8.0,6.0,1.0,0.5,-2.0,,,,,,,,,,,,,,,
Gleison Bremer,Brazil,,,29-085,1.88,22/23,Hamstring Muscle Injury,2022-10-17,2022-11-05,20.0,4.0,7,124.0,-19.0,1,Brazil,14.0,Gleison Bremer,DF,Juventus,"Itapiranga, Brazil",1997-03-18,29.2327,1.it,Brazil,35000000.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,6.0,4.0,180.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.5,0.0,0.5,0.5,0.5,2.0,2.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,29.35,4.0,136.0,2.0,2.0,90.0,12.0,2.0,8.0,6.0,1.0,0.5,-2.0,,,,,,,,,,,,,,,
Gleison Bremer,Brazil,DF,,29-085,1.88,22/23,Muscle Fatigue,2023-01-06,2023-01-11,6.0,1.0,8,144.0,62.0,1,Brazil,14.0,Gleison Bremer,DF,Juventus,"Itapiranga, Brazil",1997-03-18,29.2327,1.it,Brazil,35000000.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,6.0,4.0,180.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.5,0.0,0.5,0.5,0.5,2.0,2.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,29.35,4.0,136.0,2.0,2.0,90.0,12.0,2.0,8.0,6.0,1.0,0.5,-2.0,,,,,,,,,,,,,,,
Gleison Bremer,Brazil,,,29-085,1.88,22/23,Muscle Fatigue,2023-01-06,2023-01-11,6.0,1.0,9,150.0,-5.0,1,Brazil,14.0,Gleison Bremer,DF,Juventus,"Itapiranga, Brazil",1997-03-18,29.2327,1.it,Brazil,35000000.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,6.0,4.0,180.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.5,0.0,0.5,0.5,0.5,2.0,2.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,29.35,4.0,136.0,2.0,2.0,90.0,12.0,2.0,8.0,6.0,1.0,0.5,-2.0,,,,,,,,,,,,,,,
Gleison Bremer,Brazil,DF,,29-085,1.88,22/23,Unknown Injury,2023-03-13,2023-03-15,3.0,,10,156.0,61.0,1,Brazil,14.0,Gleison Bremer,DF,Juventus,"Itapiranga, Brazil",1997-03-18,29.2327,1.it,Brazil,35000000.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,6.0,4.0,180.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.5,0.0,0.5,0.5,0.5,2.0,2.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,29.35,4.0,136.0,2.0,2.0,90.0,12.0,2.0,8.0,6.0,1.0,0.5,-2.0,,,,,,,,,,,,,,,
Gleison Bremer,Brazil,,,29-085,1.88,22/23,Unknown Injury,2023-03-13,2023-03-15,3.0,,11,159.0,-2.0,1,Brazil,14.0,Gleison Bremer,DF,Juventus,"Itapiranga, Brazil",1997-03-18,29.2327,1.it,Brazil,35000000.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,6.0,4.0,180.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.5,0.0,0.5,0.5,0.5,2.0,2.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,29.35,4.0,136.0,2.0,2.0,90.0,12.0,2.0,8.0,6.0,1.0,0.5,-2.0,,,,,,,,,,,,,,,
Gleison Bremer,Brazil,DF,,29-085,1.88,22/23,Thigh Problems,2023-04-20,2023-04-22,3.0,,13,165.0,-2.0,1,Brazil,14.0,Gleison Bremer,DF,Juventus,"Itapiranga, Brazil",1997-03-18,29.2327,1.it,Brazil,35000000.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,6.0,4.0,180.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.5,0.0,0.5,0.5,0.5,2.0,2.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,29.35,4.0,136.0,2.0,2.0,90.0,12.0,2.0,8.0,6.0,1.0,0.5,-2.0,,,,,,,,,,,,,,,
Gleison Bremer,Brazil,,,29-085,1.88,22/23,Thigh Problems,2023-04-20,2023-04-22,3.0,,12,162.0,36.0,1,Brazil,14.0,Gleison Bremer,DF,Juventus,"Itapiranga, Brazil",1997-03-18,29.2327,1.it,Brazil,35000000.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,6.0,4.0,180.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.5,0.0,0.5,0.5,0.5,2.0,2.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,29.35,4.0,136.0,2.0,2.0,90.0,12.0,2.0,8.0,6.0,1.0,0.5,-2.0,,,,,,,,,,,,,,,
Gleison Bremer,Brazil,DF,,29-085,1.88,22/23,Muscle Fatigue,2023-05-10,2023-05-13,4.0,1.0,14,168.0,18.0,1,Brazil,14.0,Gleison Bremer,DF,Juventus,"Itapiranga, Brazil",1997-03-18,29.2327,1.it,Brazil,35000000.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,6.0,4.0,180.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.5,0.0,0.5,0.5,0.5,2.0,2.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,29.35,4.0,136.0,2.0,2.0,90.0,12.0,2.0,8.0,6.0,1.0,0.5,-2.0,,,,,,,,,,,,,,,
