Country,#,Player,Pos,Club,Birth Place,Birth Date,Age,League,Birth Country,MarketValue_EUR,MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_PK,Standard_PKatt,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Playing Time_Mn/MP,Playing Time_Min%,Starts,Starts_Mn/Start,Starts_Compl,Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,GK_Playing Time_Starts,GK_Playing Time_Min,GK_Playing Time_90s,GK_Performance_GA,GK_Performance_GA90,GK_Performance_SoTA,GK_Performance_Saves,GK_Performance_Save%,GK_Performance_W,GK_Performance_D,GK_Performance_L,GK_Performance_CS,GK_Performance_CS%,GK_Penalty Kicks_PKatt,GK_Penalty Kicks_PKA,GK_Penalty Kicks_PKsv,GK_Penalty Kicks_PKm,GK_Penalty Kicks_Save%,MP_allcomps,Playing Time_Starts_allcomps,Playing Time_Min_allcomps,Playing Time_90s_allcomps,Performance_Gls_allcomps,Performance_Ast_allcomps,Performance_G+A_allcomps,Performance_G-PK_allcomps,Performance_PK_allcomps,Performance_PKatt_allcomps,Performance_CrdY_allcomps,Performance_CrdR_allcomps,Per 90 Minutes_Gls_allcomps,Per 90 Minutes_Ast_allcomps,Per 90 Minutes_G+A_allcomps,Per 90 Minutes_G-PK_allcomps,Per 90 Minutes_G+A-PK_allcomps,90s_allcomps,Standard_Gls_allcomps,Standard_Sh_allcomps,Standard_SoT_allcomps,Standard_SoT%_allcomps,Standard_Sh/90_allcomps,Standard_SoT/90_allcomps,Standard_G/Sh_allcomps,Standard_G/SoT_allcomps,Standard_PK_allcomps,Standard_PKatt_allcomps,Performance_2CrdY_allcomps,Performance_Fls_allcomps,Performance_Fld_allcomps,Performance_Off_allcomps,Performance_Crs_allcomps,Performance_Int_allcomps,Performance_TklW_allcomps,Performance_PKwon_allcomps,Performance_PKcon_allcomps,Performance_OG_allcomps,Playing Time_Mn/MP_allcomps,Playing Time_Min%_allcomps,Starts_allcomps,Starts_Mn/Start_allcomps,Starts_Compl_allcomps,Subs_allcomps,Subs_Mn/Sub_allcomps,Subs_unSub_allcomps,Team Success_PPM_allcomps,Team Success_onG_allcomps,Team Success_onGA_allcomps,Team Success_+/-_allcomps,Team Success_+/-90_allcomps,Team Success_On-Off_allcomps,Performance_GA_allcomps,Performance_GA90_allcomps,Performance_SoTA_allcomps,Performance_Saves_allcomps,Performance_Save%_allcomps,Performance_W_allcomps,Performance_D_allcomps,Performance_L_allcomps,Performance_CS_allcomps,Performance_CS%_allcomps,Penalty Kicks_PKatt_allcomps,Penalty Kicks_PKA_allcomps,Penalty Kicks_PKsv_allcomps,Penalty Kicks_PKm_allcomps,Penalty Kicks_Save%_allcomps,total_injuries,total_days_out,avg_days_out,total_matches_missed,xg_overperformance,minutes_per_goal,discipline_score,impact_score_raw,position_encoded,league_tier,experience_level,goals_per_90,assists_per_90,shots_per_90,sot_per_90,tackles_won_per_90,interceptions_per_90,crosses_per_90,fouls_committed_per_90,fouls_drawn_per_90,offsides_per_90,cluster,Player_Profile,sofifa_id,overall,potential,value_eur,wage_eur,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,skill_dribbling,skill_fk_accuracy,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,Expected_xG_proxy
Belgium,22.0,Alexis Saelemaekers,MF,Milan,"Sint-Agatha-Berchem, Belgium",1999-06-27,26.9555,1.it,Belgium,20000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,10.0,146.0,3.2,2.0,10.0,12.0,2.0,0.0,0.0,2.0,0.0,0.1733333333333333,0.97,1.1466666666666667,0.1733333333333333,1.1466666666666667,3.2,2.0,26.0,8.0,30.8,4.08,1.25,0.16,0.5,0.0,0.0,0.0,4.0,14.0,0.0,10.0,4.0,8.0,0.0,0.0,0.0,133.0,40.2,10.0,200.0,2.0,10.0,59.0,2.0,2.223333333333333,34.0,4.0,10.0,2.91,0.4466666666666666,,,,,,,,,,,,,,,,13,330,25.384615384615383,55,-1.8399999999999999,73.0,4.0,2.0955399682956504,3,1,0.5708481633311315,0.1733333333333333,0.97,8.125,2.5,2.5,1.25,3.125,1.25,4.375,0.0,0,Carrilero / Extremo de Volumen,242664.0,76.0,81.0,11500000.0,34000.0,81.0,66.0,74.0,78.0,62.0,68.0,80.0,68.0,45.0,78.0,68.0,78.0,81.0,81.0,87.0,75.0,73.0,62.0,77.0,83.0,59.0,72.0,67.0,64.0,72.0,70.0,70.0,65.0,65.0,61.0,9.0,6.0,9.0,12.0,12.0,3.84
Belgium,18.0,Joaquin Seys,DF,Club Brugge,"Oostende, Belgium",2005-03-28,21.2053,1.be,Belgium,20000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,2.0,71.0,1.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1333333333333333,0.0,2.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,12.0,0.0,0.0,0.0,96.0,15.1,2.0,160.0,0.0,8.0,44.0,6.0,1.71,8.0,4.0,1.3333333333333333,1.24,-1.6,,,,,,,,,,,,,,,,4,124,31.0,20,-0.1,,0.0,-1.3990155195609708,2,2,-1.7944061154221314,0.0,0.0,1.7647058823529411,0.0,10.588235294117649,0.0,5.294117647058823,0.0,1.7647058823529411,0.0,3,Destructor / Recuperador,,65.0,75.0,,,71.0,56.0,56.0,62.0,40.0,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1
Belgium,3.0,Arthur Theate,DF,Eintracht Frankfurt,"Liège, Belgium",2000-05-25,26.0465,1.de,Belgium,17000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,14.0,109.0,5.133333333333334,2.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0933333333333333,0.0,0.0933333333333333,0.0933333333333333,0.0933333333333333,5.133333333333334,2.0,12.0,2.0,16.7,0.92,0.15,0.34,2.0,0.0,0.0,0.0,10.0,4.0,0.0,0.0,6.0,8.0,0.0,0.0,0.0,199.0,58.833333333333336,14.0,267.0,12.0,6.0,74.0,4.0,2.15,52.0,10.0,14.0,2.4233333333333333,-0.0766666666666666,,,,,,,,,,,,,,,,7,109,15.571428571428571,16,1.0999999999999999,54.5,9.0,-0.0729370786710336,2,1,0.357979121426864,0.0933333333333333,0.0,2.3376623376623376,0.3896103896103896,1.5584415584415583,1.1688311688311688,0.0,1.948051948051948,0.7792207792207791,0.0,2,Defensor / Mediocampista Posicional,257278.0,69.0,80.0,2900000.0,4000.0,73.0,40.0,52.0,53.0,67.0,79.0,53.0,23.0,69.0,48.0,27.0,59.0,70.0,75.0,49.0,64.0,46.0,70.0,68.0,70.0,84.0,58.0,78.0,61.0,23.0,43.0,65.0,65.0,71.0,70.0,7.0,6.0,12.0,11.0,10.0,0.9000000000000001
Belgium,8.0,Youri Tielemans,MF,Aston Villa,"Sint-Pieters-Leeuw, Belgium",1997-05-07,29.0958,1.eng,Belgium,30000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,14.0,246.0,4.666666666666667,8.0,6.0,14.0,6.0,2.0,2.0,0.0,0.0,0.5466666666666666,0.4633333333333334,1.0133333333333334,0.4233333333333333,0.8866666666666667,4.666666666666667,8.0,26.0,10.0,38.5,3.05,1.17,0.3,0.8,2.0,2.0,0.0,6.0,16.0,0.0,44.0,2.0,10.0,0.0,0.0,0.0,189.0,59.96666666666666,14.0,236.0,8.0,6.0,74.0,0.0,2.41,60.0,12.0,16.0,3.236666666666667,1.12,,,,,,,,,,,,,,,,10,335,33.5,65,3.7199999999999998,30.75,3.0,2.3621495891512474,3,1,1.0720622561668898,0.5466666666666666,0.4633333333333334,5.571428571428571,2.142857142857143,2.142857142857143,0.4285714285714285,9.428571428571429,1.2857142857142856,3.4285714285714284,0.0,0,Carrilero / Extremo de Volumen,216393.0,84.0,87.0,57000000.0,125000.0,63.0,79.0,86.0,80.0,71.0,72.0,82.0,74.0,67.0,79.0,78.0,85.0,67.0,59.0,67.0,83.0,77.0,87.0,66.0,81.0,69.0,86.0,68.0,74.0,80.0,87.0,86.0,70.0,73.0,69.0,6.0,8.0,10.0,14.0,12.0,4.28
Belgium,10.0,Leandro Trossard,"FW,MF",Arsenal,"Maasmechelen, Belgium",1994-12-04,31.5175,1.eng,Belgium,18000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,12.0,73.0,3.466666666666667,4.0,0.0,4.0,4.0,0.0,0.0,2.0,0.0,0.6133333333333333,0.0,0.6133333333333333,0.6133333333333333,0.6133333333333333,3.466666666666667,4.0,20.0,6.0,30.0,2.28,0.68,0.2,0.66,0.0,0.0,0.0,6.0,8.0,0.0,28.0,0.0,2.0,0.0,0.0,0.0,188.0,39.5,12.0,210.0,2.0,4.0,56.0,2.0,2.643333333333333,34.0,8.0,8.666666666666666,2.8266666666666667,0.0566666666666666,,,,,,,,,,,,,,,,12,299,24.916666666666668,45,-0.1999999999999993,18.25,5.0,1.5259979553747158,4,1,1.2317039821603402,0.6133333333333333,0.0,5.769230769230769,1.7307692307692306,0.5769230769230769,0.0,8.076923076923077,1.7307692307692306,2.3076923076923075,0.0,0,Carrilero / Extremo de Volumen,207421.0,77.0,78.0,12500000.0,55000.0,82.0,76.0,74.0,80.0,30.0,61.0,74.0,76.0,62.0,79.0,69.0,77.0,89.0,76.0,92.0,72.0,85.0,76.0,78.0,71.0,60.0,79.0,47.0,18.0,75.0,74.0,80.0,30.0,31.0,18.0,14.0,8.0,11.0,7.0,7.0,4.199999999999999
Belgium,20.0,Hans Vanaken,MF,Club Brugge,"Neerpelt, Belgium",1992-08-24,33.7967,1.be,Belgium,5000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,10.0,49.0,3.5,4.0,4.0,8.0,4.0,0.0,0.0,0.0,0.0,0.2666666666666666,0.81,1.08,0.2666666666666666,1.08,3.5,4.0,38.0,10.0,26.3,4.03,1.06,0.22,0.8,0.0,0.0,0.0,12.0,4.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,139.0,38.766666666666666,10.0,152.0,4.0,8.0,69.0,2.0,2.49,44.0,4.0,13.333333333333334,4.31,2.533333333333333,,,,,,,,,,,,,,,,5,43,8.6,8,-1.2400000000000002,12.25,6.0,3.1421100135167244,3,2,1.969180808600348,0.2666666666666666,0.81,10.857142857142858,2.857142857142857,0.0,1.7142857142857142,0.5714285714285714,3.4285714285714284,1.1428571428571428,0.0,4,Goleador / Delantero de Área,200155.0,78.0,78.0,14000000.0,29000.0,47.0,78.0,79.0,75.0,59.0,73.0,74.0,80.0,78.0,77.0,75.0,82.0,38.0,54.0,57.0,78.0,40.0,75.0,36.0,88.0,76.0,75.0,57.0,61.0,82.0,84.0,86.0,58.0,55.0,50.0,13.0,6.0,9.0,15.0,11.0,5.24
Belgium,6.0,Axel Witsel,"DF,MF",Girona,"Liège, Belgium",1989-01-12,37.4107,1.es,Belgium,1200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,2.0,112.0,1.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1333333333333333,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,75.0,17.0,2.0,124.0,0.0,10.0,56.0,4.0,2.723333333333333,12.0,6.0,2.0,1.39,-1.3666666666666665,,,,,,,,,,,,,,,,10,283,28.3,55,0.0,,0.0,-0.0251845653768144,2,1,2.204299370387747,0.0,0.0,0.0,0.0,1.7647058823529411,0.0,0.0,0.0,0.0,0.0,2,Defensor / Mediocampista Posicional,177413.0,83.0,83.0,24000000.0,72000.0,61.0,72.0,81.0,79.0,82.0,79.0,69.0,71.0,84.0,78.0,68.0,81.0,60.0,61.0,71.0,85.0,70.0,75.0,78.0,76.0,82.0,71.0,75.0,83.0,73.0,79.0,90.0,82.0,80.0,80.0,5.0,7.0,7.0,10.0,7.0,0.0
Bosnia and Herzegovina,19.0,Kerim Alajbegović,MF,RB Salzburg,"Köln, Germany",2007-09-21,18.7201,1.at,Germany,22000000.0,0.0,0.0,17.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,18.9,0.0,0.0,0.0,1.0,17.0,0.0,1.0,0.0,1.0,-1.0,-5.29,-6.53,,,,,,,,,,,,,,,,,,,20.0,8.0,17.0,2.85,2.0,2.0,4.0,2.0,0.0,0.0,2.0,0.0,0.1075,0.1075,0.2125,0.1075,0.2125,2.85,2.0,28.0,14.0,50.0,2.286666666666666,1.143333333333333,0.14,0.28,0.0,0.0,0.0,12.0,20.0,2.0,58.0,2.0,8.0,0.0,0.0,0.0,186.0,43.05,8.0,216.0,2.0,12.0,95.0,0.0,1.1825,28.0,6.0,5.5,-0.085,-0.2875000000000001,,,,,,,,,,,,,,,,1,7,7.0,2,-3.3200000000000003,8.5,8.0,-1.1685379696610187,3,4,-1.3577125712105709,0.1075,0.1075,9.824561403508772,4.912280701754386,2.807017543859649,0.7017543859649122,20.35087719298245,4.2105263157894735,7.017543859649122,0.7017543859649122,0,Carrilero / Extremo de Volumen,,64.0,79.0,,,73.0,59.0,60.0,69.0,44.0,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.32
Bosnia and Herzegovina,20.0,Esmir Bajraktarevic,MF,PSV,"Appleton, WI, United States",2005-03-10,21.2546,1.nl,United States,8000000.0,0.0,1.0,73.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,73.0,81.1,1.0,73.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.23,6.53,,,,,,,,,,,,,,,,,,,20.0,14.0,73.0,3.85,2.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0775,0.0775,0.1525,0.0775,0.1525,3.85,2.0,24.0,8.0,33.3,1.3233333333333337,0.4433333333333333,0.16,0.5,0.0,0.0,0.0,8.0,12.0,2.0,70.0,8.0,10.0,0.0,0.0,0.0,268.0,62.275,14.0,317.0,8.0,6.0,60.0,0.0,1.1825,26.0,12.0,3.5,0.8,1.8025,,,,,,,,,,,,,,,,1,0,0.0,0,-1.6799999999999997,36.5,4.0,-0.4460020234791965,3,2,-0.7641849730737533,0.0775,0.0775,6.233766233766234,2.0779220779220777,2.5974025974025974,2.0779220779220777,18.18181818181818,2.0779220779220777,3.116883116883117,0.5194805194805194,0,Carrilero / Extremo de Volumen,,66.0,80.0,,,73.0,61.0,63.0,72.0,46.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6799999999999997
Bosnia and Herzegovina,13.0,Ivan Bašić,MF,FC Astana,Bosnia and Herzegovina,2002-04-30,24.115,1.kz,Bosnia and Herzegovina,1500000.0,0.0,1.0,61.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,61.0,67.8,1.0,61.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.48,4.58,,,,,,,,,,,,,,,,,,,20.0,8.0,61.0,2.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55,0.0,12.0,2.0,16.7,1.14,0.19,0.0,0.0,0.0,0.0,0.0,20.0,10.0,0.0,32.0,6.0,2.0,0.0,0.0,0.0,201.0,48.425,8.0,273.0,2.0,12.0,100.0,6.0,1.3025,22.0,6.0,4.0,1.3125,1.93,,,,,,,,,,,,,,,,2,103,51.5,12,-1.4,,10.0,-0.5141738103925537,3,4,-0.0943383201992018,0.0,0.0,4.705882352941177,0.7843137254901962,0.7843137254901962,2.3529411764705883,12.54901960784314,7.843137254901961,3.9215686274509807,0.0,0,Carrilero / Extremo de Volumen,,67.0,79.0,,,76.0,60.0,65.0,69.0,46.0,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4
Bosnia and Herzegovina,9.0,Samed Baždar,FW,Gladbach,"Novi Pazar, Serbia",2004-01-31,22.3587,1.de,Serbia,1500000.0,0.0,0.0,29.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,32.2,0.0,0.0,0.0,1.0,29.0,0.0,1.0,0.0,1.0,-1.0,-3.1,-4.58,,,,,,,,,,,,,,,,,,,20.0,6.0,29.0,1.8,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.17,0.0,0.17,0.17,0.17,1.8,2.0,24.0,12.0,50.0,3.03,1.5133333333333334,0.16,0.34,0.0,0.0,0.0,8.0,14.0,0.0,6.0,2.0,4.0,0.0,0.0,0.0,131.0,30.8,6.0,148.0,0.0,14.0,107.0,6.0,1.5475,8.0,4.0,1.0,-0.335,-1.12,,,,,,,,,,,,,,,,1,46,46.0,6,-4.4799999999999995,14.5,4.0,-1.1125927360637768,4,1,-0.5056275372470185,0.17,0.0,13.333333333333332,6.666666666666666,2.2222222222222223,1.1111111111111112,3.333333333333333,4.444444444444445,7.777777777777778,0.0,4,Goleador / Delantero de Área,,64.0,78.0,,,74.0,59.0,60.0,67.0,46.0,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4799999999999995
Bosnia and Herzegovina,17.0,Dženis Burnić,MF,Karlsruher,"Hamm, Germany",1998-05-22,28.0548,2.de,Germany,1200000.0,0.0,0.0,7.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1.0,0.0,0.0,12.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.8,0.0,0.0,0.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,22.0,6.0,7.0,2.6,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.1025,0.1025,0.0,0.1025,2.6,0.0,6.0,0.0,0.0,4.65,0.0,0.0,0.0,0.0,0.0,0.0,14.0,8.0,0.0,26.0,14.0,10.0,0.0,0.0,0.0,129.0,29.675,6.0,154.0,2.0,16.0,100.0,2.0,1.54,14.0,4.0,2.5,0.5175000000000001,0.1674999999999999,,,,,,,,,,,,,,,,7,413,59.0,47,-0.48,,11.0,-0.7311355022977106,3,3,1.032016758150846,0.0,0.1025,2.3076923076923075,0.0,3.846153846153846,5.384615384615384,10.0,5.384615384615384,3.0769230769230766,0.0,3,Destructor / Recuperador,,70.0,76.0,,,76.0,57.0,61.0,60.0,62.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.48
Bosnia and Herzegovina,24.0,Nidal Čelik,DF,Lens,"Sarajevo, Bosnia and Herzegovina",2006-07-17,19.9008,1.fr,Bosnia and Herzegovina,7000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,74.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,23.8,0.0,0.0,0.0,4.0,74.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1,6,6.0,0,0.0,,0.0,-1.6621536277699818,2,1,-2.711098755621686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Defensor / Mediocampista Posicional,,70.0,73.0,,,69.0,61.0,59.0,66.0,40.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Bosnia and Herzegovina,7.0,Amar Dedić,DF,Benfica,"Zell am See, Austria",2002-08-18,23.8131,1.pt,Austria,16000000.0,0.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,90.0,100.0,1.0,90.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,22.0,20.0,90.0,4.95,0.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.1175,0.1175,0.0,0.1175,4.95,0.0,16.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,16.0,28.0,0.0,34.0,14.0,8.0,0.0,0.0,0.0,319.0,78.2,20.0,329.0,10.0,2.0,90.0,2.0,1.38,28.0,18.0,2.5,0.29,-0.5933333333333333,,,,,,,,,,,,,,,,7,155,22.142857142857142,25,-0.8,,12.0,-1.2086071299841337,2,2,0.0386981497401388,0.0,0.1175,3.2323232323232323,0.0,1.616161616161616,2.8282828282828283,6.8686868686868685,3.2323232323232323,5.656565656565657,0.0,3,Destructor / Recuperador,,65.0,81.0,,,77.0,55.0,60.0,67.0,54.0,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8
Bosnia and Herzegovina,10.0,Ermedin Demirović,FW,Stuttgart,"Hamburg, Germany",1998-03-25,28.2136,1.de,Germany,22000000.0,0.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,100.0,1.0,90.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,20.0,18.0,90.0,4.9,2.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,0.06,0.0,0.06,0.06,0.06,4.9,2.0,34.0,14.0,59.56666666666666,1.75,0.89,0.12,0.31,0.0,0.0,0.0,40.0,22.0,12.0,4.0,6.0,4.0,0.0,0.0,0.0,339.0,78.525,18.0,366.0,12.0,2.0,90.0,0.0,1.425,20.0,14.0,1.5,0.18,-1.0466666666666666,,,,,,,,,,,,,,,,2,111,55.5,21,-6.280000000000001,45.0,24.0,-1.433494021977449,4,1,0.8654692212186552,0.06,0.0,6.938775510204081,2.8571428571428568,0.8163265306122448,1.2244897959183672,0.8163265306122448,8.16326530612245,4.489795918367347,2.4489795918367343,4,Goleador / Delantero de Área,,75.0,79.0,,,73.0,66.0,64.0,73.0,55.0,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.280000000000001
Bosnia and Herzegovina,11.0,Edin Džeko,FW,Schalke 04,"Sarajevo, Bosnia and Herzegovina",1986-03-17,40.2355,2.de,Bosnia and Herzegovina,1000000.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,18.0,16.0,715.0,7.9,12.0,0.0,12.0,12.0,0.0,0.0,4.0,0.0,0.76,0.0,0.76,0.76,0.76,7.9,12.0,58.0,20.0,34.5,3.65,1.26,0.42,1.2,0.0,0.0,0.0,14.0,30.0,0.0,20.0,2.0,4.0,0.0,0.0,0.0,158.0,66.3,16.0,172.0,8.0,2.0,58.0,8.0,1.78,26.0,16.0,5.0,0.63,-1.21,,,,,,,,,,,,,,,,15,228,15.2,37,-0.9600000000000009,59.583333333333336,11.0,0.1921093044920164,4,3,3.47701489772378,0.76,0.0,7.341772151898734,2.531645569620253,0.5063291139240506,0.2531645569620253,2.531645569620253,1.7721518987341771,3.79746835443038,0.0,4,Goleador / Delantero de Área,,85.0,84.0,,,79.0,81.0,73.0,83.0,45.0,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.96
